ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0071380,cellular response to prostaglandin E stimulus,1/4,17/18805,0.058823529411764705,276.54411764705884,16.57829911778359,0.003611446748433389,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:2001224,positive regulation of neuron migration,1/4,18/18805,0.05555555555555555,261.18055555555554,16.108200021619773,0.0038235797169774433,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0008356,asymmetric cell division,1/4,19/18805,0.05263157894736842,247.43421052631578,15.675639998487206,0.004035678811091903,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:1905962,glutamatergic neuron differentiation,1/4,19/18805,0.05263157894736842,247.43421052631578,15.675639998487206,0.004035678811091903,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0002524,hypersensitivity,1/4,20/18805,0.05,235.0625,15.275867394306125,0.00424774403438366,0.042100944238124965,0.012239873512838338,ZP3,1
BP,GO:2000679,positive regulation of transcription regulatory region DNA binding,1/4,20/18805,0.05,235.0625,15.275867394306125,0.00424774403438366,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0071379,cellular response to prostaglandin stimulus,1/4,22/18805,0.045454545454545456,213.6931818181818,14.559520477065282,0.004671772882921976,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0023019,signal transduction involved in regulation of gene expression,1/4,23/18805,0.043478260869565216,204.40217391304347,14.236827808299086,0.004883736515380432,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0002922,positive regulation of humoral immune response,1/4,24/18805,0.041666666666666664,195.88541666666666,13.934463383275087,0.005095666291439538,0.042100944238124965,0.012239873512838338,ZP3,1
BP,GO:0021871,forebrain regionalization,1/4,24/18805,0.041666666666666664,195.88541666666666,13.934463383275087,0.005095666291439538,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0042659,regulation of cell fate specification,1/4,24/18805,0.041666666666666664,195.88541666666666,13.934463383275087,0.005095666291439538,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0048596,embryonic camera-type eye morphogenesis,1/4,26/18805,0.038461538461538464,180.8173076923077,13.382787318857387,0.005519424288779828,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:2000178,negative regulation of neural precursor cell proliferation,1/4,26/18805,0.038461538461538464,180.8173076923077,13.382787318857387,0.005519424288779828,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0021846,cell proliferation in forebrain,1/4,27/18805,0.037037037037037035,174.12037037037035,13.130160338037413,0.005731252517271468,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0032753,positive regulation of interleukin-4 production,1/4,27/18805,0.037037037037037035,174.12037037037035,13.130160338037413,0.005731252517271468,0.042100944238124965,0.012239873512838338,ZP3,1
BP,GO:0002675,positive regulation of acute inflammatory response,1/4,28/18805,0.03571428571428571,167.9017857142857,12.89114632570814,0.0059430469037839995,0.042100944238124965,0.012239873512838338,ZP3,1
BP,GO:0007097,nuclear migration,1/4,28/18805,0.03571428571428571,167.9017857142857,12.89114632570814,0.0059430469037839995,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0002052,positive regulation of neuroblast proliferation,1/4,29/18805,0.034482758620689655,162.11206896551724,12.66456209396499,0.006154807451921762,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0034695,response to prostaglandin E,1/4,29/18805,0.034482758620689655,162.11206896551724,12.66456209396499,0.006154807451921762,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0003309,type B pancreatic cell differentiation,1/4,30/18805,0.03333333333333333,156.70833333333334,12.44936364605828,0.006366534165289539,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0002438,acute inflammatory response to antigenic stimulus,1/4,32/18805,0.03125,146.9140625,12.049525370458564,0.00678988610213116,0.042100944238124965,0.012239873512838338,ZP3,1
BP,GO:0021532,neural tube patterning,1/4,32/18805,0.03125,146.9140625,12.049525370458564,0.00678988610213116,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0007435,salivary gland morphogenesis,1/4,34/18805,0.029411764705882353,138.27205882352942,11.685372017420887,0.007213102743140576,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0051647,nucleus localization,1/4,34/18805,0.029411764705882353,138.27205882352942,11.685372017420887,0.007213102743140576,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:2000677,regulation of transcription regulatory region DNA binding,1/4,34/18805,0.029411764705882353,138.27205882352942,11.685372017420887,0.007213102743140576,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0021772,olfactory bulb development,1/4,35/18805,0.02857142857142857,134.32142857142856,11.515067462054045,0.007424660336717515,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0032633,interleukin-4 production,1/4,35/18805,0.02857142857142857,134.32142857142856,11.515067462054045,0.007424660336717515,0.042100944238124965,0.012239873512838338,ZP3,1
BP,GO:0032673,regulation of interleukin-4 production,1/4,35/18805,0.02857142857142857,134.32142857142856,11.515067462054045,0.007424660336717515,0.042100944238124965,0.012239873512838338,ZP3,1
BP,GO:0048048,embryonic eye morphogenesis,1/4,35/18805,0.02857142857142857,134.32142857142856,11.515067462054045,0.007424660336717515,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0043388,positive regulation of DNA binding,1/4,36/18805,0.027777777777777776,130.59027777777777,11.351878814473498,0.007636184117146394,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0000132,establishment of mitotic spindle orientation,1/4,37/18805,0.02702702702702703,127.06081081081082,11.1953223536748,0.007847674088030776,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0021988,olfactory lobe development,1/4,37/18805,0.02702702702702703,127.06081081081082,11.1953223536748,0.007847674088030776,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0031076,embryonic camera-type eye development,1/4,37/18805,0.02702702702702703,127.06081081081082,11.1953223536748,0.007847674088030776,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0034694,response to prostaglandin,1/4,37/18805,0.02702702702702703,127.06081081081082,11.1953223536748,0.007847674088030776,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0035883,enteroendocrine cell differentiation,1/4,37/18805,0.02702702702702703,127.06081081081082,11.1953223536748,0.007847674088030776,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0042462,eye photoreceptor cell development,1/4,37/18805,0.02702702702702703,127.06081081081082,11.1953223536748,0.007847674088030776,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0007431,salivary gland development,1/4,38/18805,0.02631578947368421,123.71710526315789,11.04495919685577,0.00805913025297389,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0007339,binding of sperm to zona pellucida,1/4,39/18805,0.02564102564102564,120.5448717948718,10.900390092607195,0.008270552615577742,0.042100944238124965,0.012239873512838338,ZP3,1
BP,GO:0017158,regulation of calcium ion-dependent exocytosis,1/4,39/18805,0.02564102564102564,120.5448717948718,10.900390092607195,0.008270552615577742,0.042100944238124965,0.012239873512838338,ZP3,1
BP,GO:0060122,inner ear receptor cell stereocilium organization,1/4,39/18805,0.02564102564102564,120.5448717948718,10.900390092607195,0.008270552615577742,0.042100944238124965,0.012239873512838338,OTOGL,1
BP,GO:0007340,acrosome reaction,1/4,40/18805,0.025,117.53125,10.761250934582726,0.008481941179445118,0.042100944238124965,0.012239873512838338,ZP3,1
BP,GO:0070286,axonemal dynein complex assembly,1/4,40/18805,0.025,117.53125,10.761250934582726,0.008481941179445118,0.042100944238124965,0.012239873512838338,DNAH7,1
BP,GO:0021983,pituitary gland development,1/4,42/18805,0.023809523809523808,111.93452380952381,10.497958983668278,0.008904616925380138,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0040001,establishment of mitotic spindle localization,1/4,42/18805,0.023809523809523808,111.93452380952381,10.497958983668278,0.008904616925380138,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0001709,cell fate determination,1/4,43/18805,0.023255813953488372,109.3313953488372,10.373221254857103,0.009115904114651463,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0001825,blastocyst formation,1/4,45/18805,0.022222222222222223,104.47222222222223,10.136272055201845,0.009538377143810672,0.042100944238124965,0.012239873512838338,ZP3,1
BP,GO:0021517,ventral spinal cord development,1/4,45/18805,0.022222222222222223,104.47222222222223,10.136272055201845,0.009538377143810672,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:1902692,regulation of neuroblast proliferation,1/4,45/18805,0.022222222222222223,104.47222222222223,10.136272055201845,0.009538377143810672,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0031018,endocrine pancreas development,1/4,46/18805,0.021739130434782608,102.20108695652173,10.023603831195663,0.009749562990901683,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0002920,regulation of humoral immune response,1/4,47/18805,0.02127659574468085,100.02659574468085,9.91453054058733,0.009960715064468384,0.042100944238124965,0.012239873512838338,ZP3,1
BP,GO:0051294,establishment of spindle orientation,1/4,47/18805,0.02127659574468085,100.02659574468085,9.91453054058733,0.009960715064468384,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:1903307,positive regulation of regulated secretory pathway,1/4,47/18805,0.02127659574468085,100.02659574468085,9.91453054058733,0.009960715064468384,0.042100944238124965,0.012239873512838338,ZP3,1
BP,GO:0002673,regulation of acute inflammatory response,1/4,48/18805,0.020833333333333332,97.94270833333333,9.808864163924293,0.010171833368111782,0.042100944238124965,0.012239873512838338,ZP3,1
BP,GO:0002861,regulation of inflammatory response to antigenic stimulus,1/4,49/18805,0.02040816326530612,95.9438775510204,9.70643017521899,0.010382917905432443,0.042100944238124965,0.012239873512838338,ZP3,1
BP,GO:0010453,regulation of cell fate commitment,1/4,49/18805,0.02040816326530612,95.9438775510204,9.70643017521899,0.010382917905432443,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0035272,exocrine system development,1/4,50/18805,0.02,94.025,9.607066321641634,0.010593968680031485,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0035036,sperm-egg recognition,1/4,51/18805,0.0196078431372549,92.18137254901961,9.510621535455257,0.010804985695508806,0.042100944238124965,0.012239873512838338,ZP3,1
BP,GO:0060119,inner ear receptor cell development,1/4,51/18805,0.0196078431372549,92.18137254901961,9.510621535455257,0.010804985695508806,0.042100944238124965,0.012239873512838338,OTOGL,1
BP,GO:0042461,photoreceptor cell development,1/4,52/18805,0.019230769230769232,90.40865384615385,9.416954961582842,0.011015968955464972,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:2001222,regulation of neuron migration,1/4,52/18805,0.019230769230769232,90.40865384615385,9.416954961582842,0.011015968955464972,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0001754,eye photoreceptor cell differentiation,1/4,53/18805,0.018867924528301886,88.70283018867924,9.325935086557925,0.01122691846349999,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0022602,ovulation cycle process,1/4,53/18805,0.018867924528301886,88.70283018867924,9.325935086557925,0.01122691846349999,0.042100944238124965,0.012239873512838338,ZP3,1
BP,GO:2000179,positive regulation of neural precursor cell proliferation,1/4,53/18805,0.018867924528301886,88.70283018867924,9.325935086557925,0.01122691846349999,0.042100944238124965,0.012239873512838338,PAX6,1
BP,GO:0002455,humoral immune response mediated by circulating immunoglobulin,1/4,54/18805,0.018518518518518517,87.06018518518518,9.237438956598552,0.011437834223213428,0.04238726800367329,0.012323115509839855,ZP3,1
BP,GO:1902895,positive regulation of miRNA transcription,1/4,56/18805,0.017857142857142856,83.95089285714285,9.067564764255726,0.01185956451207415,0.04343910257329485,0.01262891202632131,PAX6,1
BP,GO:0001755,neural crest cell migration,1/4,58/18805,0.017241379310344827,81.05603448275862,8.906494891507444,0.012281159850842216,0.044466268425463196,0.012927536685097071,PAX6,1
BP,GO:0001541,ovarian follicle development,1/4,60/18805,0.016666666666666666,78.35416666666667,8.753490341305426,0.012702620268308817,0.04495871218558739,0.013070703292050468,ZP3,1
BP,GO:0090497,mesenchymal cell migration,1/4,60/18805,0.016666666666666666,78.35416666666667,8.753490341305426,0.012702620268308817,0.04495871218558739,0.013070703292050468,PAX6,1
BP,GO:0051293,establishment of spindle localization,1/4,61/18805,0.01639344262295082,77.06967213114754,8.6798049574878835,0.012913299890550789,0.04519654961692776,0.013139849011437646,PAX6,1
BP,GO:0048599,oocyte development,1/4,64/18805,0.015625,73.45703125,8.469129717212866,0.013545136454490181,0.046439235935632144,0.013501131249456963,ZP3,1
BP,GO:0017156,calcium-ion regulated exocytosis,1/4,66/18805,0.015151515151515152,71.23106060606061,8.336670398501827,0.013966192280772893,0.046439235935632144,0.013501131249456963,ZP3,1
BP,GO:0051653,spindle localization,1/4,66/18805,0.015151515151515152,71.23106060606061,8.336670398501827,0.013966192280772893,0.046439235935632144,0.013501131249456963,PAX6,1
BP,GO:2000630,positive regulation of miRNA metabolic process,1/4,67/18805,0.014925373134328358,70.16791044776119,8.272658221596924,0.014176669639803685,0.046439235935632144,0.013501131249456963,PAX6,1
BP,GO:0009994,oocyte differentiation,1/4,68/18805,0.014705882352941176,69.13602941176471,8.210051698625845,0.014387113300890264,0.046439235935632144,0.013501131249456963,ZP3,1
BP,GO:0046530,photoreceptor cell differentiation,1/4,70/18805,0.014285714285714285,67.16071428571428,8.088854039805906,0.01480789954361883,0.046439235935632144,0.013501131249456963,PAX6,1
BP,GO:0060113,inner ear receptor cell differentiation,1/4,70/18805,0.014285714285714285,67.16071428571428,8.088854039805906,0.01480789954361883,0.046439235935632144,0.013501131249456963,OTOGL,1
BP,GO:0002711,positive regulation of T cell mediated immunity,1/4,72/18805,0.013888888888888888,65.29513888888889,7.972698900114934,0.015228551037731353,0.046439235935632144,0.013501131249456963,ZP3,1
BP,GO:0048663,neuron fate commitment,1/4,72/18805,0.013888888888888888,65.29513888888889,7.972698900114934,0.015228551037731353,0.046439235935632144,0.013501131249456963,PAX6,1
BP,GO:0051101,regulation of DNA binding,1/4,72/18805,0.013888888888888888,65.29513888888889,7.972698900114934,0.015228551037731353,0.046439235935632144,0.013501131249456963,PAX6,1
BP,GO:0009988,cell-cell recognition,1/4,73/18805,0.0136986301369863,64.40068493150685,7.916403960530383,0.0154388262630476,0.046439235935632144,0.013501131249456963,ZP3,1
BP,GO:0045665,negative regulation of neuron differentiation,1/4,73/18805,0.0136986301369863,64.40068493150685,7.916403960530383,0.0154388262630476,0.046439235935632144,0.013501131249456963,PAX6,1
BP,GO:0007405,neuroblast proliferation,1/4,74/18805,0.013513513513513514,63.53040540540541,7.8612437872312855,0.015649067811998263,0.046439235935632144,0.013501131249456963,PAX6,1
BP,GO:0030858,positive regulation of epithelial cell differentiation,1/4,74/18805,0.013513513513513514,63.53040540540541,7.8612437872312855,0.015649067811998263,0.046439235935632144,0.013501131249456963,PAX6,1
BP,GO:0021879,forebrain neuron differentiation,1/4,75/18805,0.013333333333333334,62.68333333333334,7.807180494153575,0.015859275688179908,0.046439235935632144,0.013501131249456963,PAX6,1
BP,GO:0042490,mechanoreceptor differentiation,1/4,75/18805,0.013333333333333334,62.68333333333334,7.807180494153575,0.015859275688179908,0.046439235935632144,0.013501131249456963,OTOGL,1
BP,GO:0042698,ovulation cycle,1/4,75/18805,0.013333333333333334,62.68333333333334,7.807180494153575,0.015859275688179908,0.046439235935632144,0.013501131249456963,ZP3,1
BP,GO:1902893,regulation of miRNA transcription,1/4,76/18805,0.013157894736842105,61.858552631578945,7.754177944466093,0.016069449895186994,0.046439235935632144,0.013501131249456963,PAX6,1
BP,GO:2000242,negative regulation of reproductive process,1/4,76/18805,0.013157894736842105,61.858552631578945,7.754177944466093,0.016069449895186994,0.046439235935632144,0.013501131249456963,ZP3,1
BP,GO:0061614,miRNA transcription,1/4,77/18805,0.012987012987012988,61.05519480519481,7.702201648049211,0.016279590436615754,0.04648915556733341,0.013515644225089413,PAX6,1
BP,GO:0032729,positive regulation of type II interferon production,1/4,78/18805,0.01282051282051282,60.2724358974359,7.651218666224115,0.016489697316061314,0.04648915556733341,0.013515644225089413,ZP3,1
BP,GO:0002437,inflammatory response to antigenic stimulus,1/4,80/18805,0.0125,58.765625,7.552108123237964,0.016909810103381773,0.04648915556733341,0.013515644225089413,ZP3,1
BP,GO:0031016,pancreas development,1/4,80/18805,0.0125,58.765625,7.552108123237964,0.016909810103381773,0.04648915556733341,0.013515644225089413,PAX6,1
BP,GO:0014032,neural crest cell development,1/4,81/18805,0.012345679012345678,58.04012345679012,7.503921674416974,0.017119816018446588,0.04648915556733341,0.013515644225089413,PAX6,1
BP,GO:0021536,diencephalon development,1/4,81/18805,0.012345679012345678,58.04012345679012,7.503921674416974,0.017119816018446588,0.04648915556733341,0.013515644225089413,PAX6,1
BP,GO:0045921,positive regulation of exocytosis,1/4,81/18805,0.012345679012345678,58.04012345679012,7.503921674416974,0.017119816018446588,0.04648915556733341,0.013515644225089413,ZP3,1
BP,GO:0021872,forebrain generation of neurons,1/4,84/18805,0.011904761904761904,55.967261904761905,7.364510191505385,0.017749631892390982,0.047787470479514184,0.013893099187026681,PAX6,1
BP,GO:0048864,stem cell development,1/4,87/18805,0.011494252873563218,54.03735632183908,7.2322997118411445,0.018379145034934208,0.04906297191529047,0.014263921659583194,PAX6,1
BP,GO:0009953,dorsal/ventral pattern formation,1/4,90/18805,0.011111111111111112,52.236111111111114,7.106686210968632,0.019008355543099875,0.049352526265046444,0.014348102874048592,PAX6,1
BP,GO:2000243,positive regulation of reproductive process,1/4,90/18805,0.011111111111111112,52.236111111111114,7.106686210968632,0.019008355543099875,0.049352526265046444,0.014348102874048592,ZP3,1
BP,GO:0048708,astrocyte differentiation,1/4,91/18805,0.01098901098901099,51.66208791208792,7.066186732310536,0.019218025143838635,0.049352526265046444,0.014348102874048592,PAX6,1
BP,GO:0002088,lens development in camera-type eye,1/4,92/18805,0.010869565217391304,51.10054347826087,7.026341988537677,0.01942766113290717,0.049352526265046444,0.014348102874048592,PAX6,1
BP,GO:2000177,regulation of neural precursor cell proliferation,1/4,92/18805,0.010869565217391304,51.10054347826087,7.026341988537677,0.01942766113290717,0.049352526265046444,0.014348102874048592,PAX6,1
BP,GO:2000628,regulation of miRNA metabolic process,1/4,92/18805,0.010869565217391304,51.10054347826087,7.026341988537677,0.01942766113290717,0.049352526265046444,0.014348102874048592,PAX6,1
BP,GO:0014033,neural crest cell differentiation,1/4,94/18805,0.010638297872340425,50.013297872340424,6.948546924915206,0.019846832290401295,0.05001401737181126,0.01454041607802032,PAX6,1
BP,GO:0045666,positive regulation of neuron differentiation,1/4,96/18805,0.010416666666666666,48.971354166666664,6.873167841408976,0.02026586904431893,0.05066467261079732,0.01472957900464283,PAX6,1
BP,GO:0009798,axis specification,1/4,99/18805,0.010101010101010102,47.487373737373744,6.764361145765289,0.0208941722313426,0.051555066416817875,0.01498844036178164,PAX6,1
BP,GO:0021510,spinal cord development,1/4,100/18805,0.01,47.0125,6.72917180222637,0.02110353945635446,0.051555066416817875,0.01498844036178164,PAX6,1
BP,GO:0051099,positive regulation of binding,1/4,102/18805,0.00980392156862745,46.09068627450981,6.660332893804195,0.021522173171929837,0.051555066416817875,0.01498844036178164,PAX6,1
BP,GO:0035082,axoneme assembly,1/4,103/18805,0.009708737864077669,45.64320388349514,6.6266583921098094,0.02173143966967417,0.051555066416817875,0.01498844036178164,DNAH7,1
BP,GO:0042102,positive regulation of T cell proliferation,1/4,105/18805,0.009523809523809525,44.773809523809526,6.560740077606271,0.022149871963027312,0.051555066416817875,0.01498844036178164,ZP3,1
BP,GO:1990830,cellular response to leukemia inhibitory factor,1/4,105/18805,0.009523809523809525,44.773809523809526,6.560740077606271,0.022149871963027312,0.051555066416817875,0.01498844036178164,PAX6,1
BP,GO:0002709,regulation of T cell mediated immunity,1/4,106/18805,0.009433962264150943,44.35141509433962,6.528473754170314,0.022359037765815937,0.051555066416817875,0.01498844036178164,ZP3,1
BP,GO:0008585,female gonad development,1/4,106/18805,0.009433962264150943,44.35141509433962,6.528473754170314,0.022359037765815937,0.051555066416817875,0.01498844036178164,ZP3,1
BP,GO:1990823,response to leukemia inhibitory factor,1/4,107/18805,0.009345794392523364,43.93691588785046,6.4966549275459275,0.022568170010798805,0.051555066416817875,0.01498844036178164,PAX6,1
BP,GO:0021549,cerebellum development,1/4,108/18805,0.009259259259259259,43.53009259259259,6.465273241349939,0.02277726870156571,0.051555066416817875,0.01498844036178164,PAX6,1
BP,GO:0097306,cellular response to alcohol,1/4,108/18805,0.009259259259259259,43.53009259259259,6.465273241349939,0.02277726870156571,0.051555066416817875,0.01498844036178164,PAX6,1
BP,GO:0048709,oligodendrocyte differentiation,1/4,109/18805,0.009174311926605505,43.13073394495413,6.434318672143667,0.022986333841705453,0.051555066416817875,0.01498844036178164,PAX6,1
BP,GO:0001708,cell fate specification,1/4,110/18805,0.00909090909090909,42.73863636363636,6.403781515789617,0.02319536543480749,0.051555066416817875,0.01498844036178164,PAX6,1
BP,GO:0010586,miRNA metabolic process,1/4,110/18805,0.00909090909090909,42.73863636363636,6.403781515789617,0.02319536543480749,0.051555066416817875,0.01498844036178164,PAX6,1
BP,GO:0046545,development of primary female sexual characteristics,1/4,110/18805,0.00909090909090909,42.73863636363636,6.403781515789617,0.02319536543480749,0.051555066416817875,0.01498844036178164,ZP3,1
BP,GO:0002526,acute inflammatory response,1/4,111/18805,0.009009009009009009,42.3536036036036,6.37365237448547,0.023404363484460178,0.051555066416817875,0.01498844036178164,ZP3,1
BP,GO:1901655,cellular response to ketone,1/4,111/18805,0.009009009009009009,42.3536036036036,6.37365237448547,0.023404363484460178,0.051555066416817875,0.01498844036178164,PAX6,1
BP,GO:0048477,oogenesis,1/4,115/18805,0.008695652173913044,40.880434782608695,6.257038051638227,0.024240020320352662,0.05302504445077145,0.01541580239671551,ZP3,1
BP,GO:0001824,blastocyst development,1/4,118/18805,0.00847457627118644,39.84110169491525,6.173442292917144,0.024866410916883686,0.05365013314259151,0.015597532442457684,ZP3,1
BP,GO:0022037,metencephalon development,1/4,118/18805,0.00847457627118644,39.84110169491525,6.173442292917144,0.024866410916883686,0.05365013314259151,0.015597532442457684,PAX6,1
BP,GO:0032609,type II interferon production,1/4,124/18805,0.008064516129032258,37.913306451612904,6.015314973368644,0.026118287308677712,0.05558959798806405,0.016161386883747946,ZP3,1
BP,GO:0032649,regulation of type II interferon production,1/4,124/18805,0.008064516129032258,37.913306451612904,6.015314973368644,0.026118287308677712,0.05558959798806405,0.016161386883747946,ZP3,1
BP,GO:0046660,female sex differentiation,1/4,125/18805,0.008,37.61,5.990056815120446,0.026326816126768904,0.05565736295256513,0.016181087976184352,ZP3,1
BP,GO:1903305,regulation of regulated secretory pathway,1/4,126/18805,0.007936507936507936,37.31150793650794,5.965095325074585,0.02653531145522181,0.055724154055965806,0.016200505941082792,ZP3,1
BP,GO:0022612,gland morphogenesis,1/4,127/18805,0.007874015748031496,37.01771653543307,5.940424669293603,0.0267437732976209,0.05578999065397738,0.016219646405667608,PAX6,1
BP,GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,1/4,130/18805,0.007692307692307693,36.16346153846154,5.868101729352011,0.02736895794435623,0.05634785459132165,0.01638183241251457,ZP3,1
BP,GO:0021987,cerebral cortex development,1/4,130/18805,0.007692307692307693,36.16346153846154,5.868101729352011,0.02736895794435623,0.05634785459132165,0.01638183241251457,PAX6,1
BP,GO:0045471,response to ethanol,1/4,131/18805,0.007633587786259542,35.88740458015267,5.84453918156909,0.027577285878397584,0.05640808475126778,0.016399342935205674,PAX6,1
BP,GO:0002708,positive regulation of lymphocyte mediated immunity,1/4,133/18805,0.007518796992481203,35.347744360902254,5.798200983597199,0.027993841345684167,0.05689070983155169,0.01653965498862155,ZP3,1
